Run,Iteration,Wavelength_Index,Coefficient
1,1,0,0.04136005782002438
1,1,1,0.06397700741729948
1,1,2,0.1413071275389996
1,1,3,0.11157932228234166
1,1,4,0.05619088036624606
1,1,5,0.04318965327350974
1,1,6,0.040603069111291114
1,1,7,0.02521540652648987
1,1,8,0.015542398463681573
1,1,9,0.012339558734631658
1,1,10,0.01033200772820196
1,1,11,0.008498647158500142
1,1,12,0.0077256999745227714
1,1,13,0.006269589915192952
1,1,14,0.00510395079358925
1,1,15,0.00543031783755071
1,1,16,0.007091408370459325
1,1,17,0.008608390185646322
1,1,18,0.008871436980248455
1,1,19,0.008192340379135566
1,1,20,0.006356421713060788
1,1,21,0.0046108626533223444
1,1,22,0.00414024358194892
1,1,23,0.004175520320669495
1,1,24,0.0040977374147219
1,1,25,0.004322713041750886
1,1,26,0.004666838907625905
1,1,27,0.004700734026277155
1,1,28,0.00470747599152776
1,1,29,0.004890842704886447
1,1,30,0.004504732811658888
1,1,31,0.004587606872921647
1,1,32,0.004702170792815926
1,1,33,0.0046634105520223955
1,1,34,0.005487321300401805
1,1,35,0.006645642665791616
1,1,36,0.009988179330405546
1,1,37,0.018612144526772643
1,1,38,0.10063197327807492
1,1,39,0.12380894382785847
1,1,40,0.03345788777966192
1,1,41,0.017075889436445994
1,1,42,0.013198368081208247
1,1,43,0.010939019599227317
1,1,44,0.01076043852288058
1,1,45,0.010781525276837896
1,1,46,0.010823584997987001
1,1,47,0.010744730376861758
1,1,48,0.01132362146926347
1,1,49,0.010524594793172056
1,1,50,0.009400119617149759
1,1,51,0.009086556539717558
1,1,52,0.008945521135949241
1,1,53,0.008921569368772756
1,1,54,0.00884834739001938
1,1,55,0.008724981368375136
1,1,56,0.010057684144326005
1,1,57,0.01090843153618338
1,1,58,0.011634135221726367
1,1,59,0.011257685391515029
1,1,60,0.01123120619085736
1,1,61,0.012614734851779367
1,1,62,0.013900378019720635
1,1,63,0.017020379303070952
1,1,64,0.016857565071316246
1,1,65,0.015743624638785526
1,1,66,0.014789439376830237
1,1,67,0.014167009715121893
1,1,68,0.013546616391233144
1,1,69,0.012922668678254997
1,1,70,0.01223515996870248
1,1,71,0.012679841317674566
1,1,72,0.013147502191815923
1,1,73,0.013623796464226349
1,1,74,0.014083326049932487
1,1,75,0.015064155044770978
1,1,76,0.01585035952888557
1,1,77,0.01683982211652429
1,1,78,0.017649783677832532
1,1,79,0.01174425523175777
1,1,80,0.008809555898442002
1,1,81,0.009179745487045421
1,1,82,0.010005023190110412
1,1,83,0.020382753326302617
1,1,84,0.03772647412547294
1,1,85,0.04281432123664933
1,1,86,0.0442577444380233
1,1,87,0.04363005103293607
1,1,88,0.042726716487616834
1,1,89,0.04034273390476131
1,1,90,0.03895074415670891
1,1,91,0.03773886280030963
1,1,92,0.03706627578864253
1,1,93,0.03748056537972348
1,1,94,0.04094730837594572
1,1,95,0.045939563571838066
1,1,96,0.04219459741199525
1,1,97,0.04555301831663448
1,1,98,0.04558635440813118
1,1,99,0.045324880773427785
1,1,100,0.04535271669372763
1,1,101,0.05049083757777477
1,1,102,0.061452037518254586
1,1,103,0.07039926285509553
1,1,104,0.045023638136358984
1,1,105,0.023497153983137092
1,1,106,0.01688829320408261
1,1,107,0.01746141089776563
1,1,108,0.01921493026632443
1,1,109,0.020030597255367474
1,1,110,0.023250356860239327
1,1,111,0.043173376572097556
1,1,112,0.03957392489286101
1,1,113,0.037184065637834655
1,1,114,0.08473657267308005
1,1,115,0.12320934231929648
1,1,116,0.03726172858818954
1,1,117,0.01779636321808869
1,1,118,0.014438316005317278
1,1,119,0.013645452148625534
1,1,120,0.012938497808895165
1,1,121,0.01316942458548227
1,1,122,0.015420806781909881
1,1,123,0.025201573903507177
1,1,124,0.020423129401294593
1,1,125,0.02051343715272507
1,1,126,0.030057661207687113
1,1,127,0.027709373139697572
1,1,128,0.029064336742703478
1,1,129,0.03906858755556268
1,1,130,0.06613683848346556
1,1,131,0.07427031258782436
