Run,Iteration,Wavelength_Index,Coefficient
44,1,0,0.041532021244405616
44,1,1,0.06673486146554984
44,1,2,0.14556401483481593
44,1,3,0.11539124564818448
44,1,4,0.05735010163103391
44,1,5,0.044024086646935474
44,1,6,0.04090003954450931
44,1,7,0.025307684463367668
44,1,8,0.015691737399587593
44,1,9,0.012453251917504234
44,1,10,0.010404004663871879
44,1,11,0.008468039477441484
44,1,12,0.0077045576914345154
44,1,13,0.006254513628339117
44,1,14,0.005104976025472154
44,1,15,0.005423241403028805
44,1,16,0.007029151935803228
44,1,17,0.008526197055436996
44,1,18,0.0088033594008964
44,1,19,0.008112641751136207
44,1,20,0.006340248053718665
44,1,21,0.004653738433647241
44,1,22,0.00416000957602127
44,1,23,0.004213761312804931
44,1,24,0.004117550767858572
44,1,25,0.0043383277906049855
44,1,26,0.00468655595763315
44,1,27,0.004727922709542772
44,1,28,0.004717852073621255
44,1,29,0.004884493310171221
44,1,30,0.004493222385729103
44,1,31,0.004554173238449941
44,1,32,0.004684385067787188
44,1,33,0.004642069805183029
44,1,34,0.005436797301726425
44,1,35,0.006703599646253948
44,1,36,0.010149997295458285
44,1,37,0.018928942593316473
44,1,38,0.10198572043474169
44,1,39,0.12288287295695897
44,1,40,0.033515288330774336
44,1,41,0.017312667396603417
44,1,42,0.013471955635422939
44,1,43,0.011157897496073418
44,1,44,0.010966451545473536
44,1,45,0.010960194278026185
44,1,46,0.010955874415198305
44,1,47,0.010851413997911613
44,1,48,0.011394073558621175
44,1,49,0.010579925288754706
44,1,50,0.009419181000248241
44,1,51,0.009106642570177768
44,1,52,0.008953915312160549
44,1,53,0.008890428819364403
44,1,54,0.008829807901838219
44,1,55,0.008655710241297725
44,1,56,0.009972694505974367
44,1,57,0.0107653679756698
44,1,58,0.011567351289635706
44,1,59,0.011202727459709275
44,1,60,0.0112359671756815
44,1,61,0.012578539199691397
44,1,62,0.013986744276797808
44,1,63,0.017011387338020545
44,1,64,0.016802616682771145
44,1,65,0.01570325040105724
44,1,66,0.01481975259355977
44,1,67,0.014255241748270362
44,1,68,0.013598794852838096
44,1,69,0.01290607740733312
44,1,70,0.012190554492241277
44,1,71,0.012568778979813027
44,1,72,0.012988153832242093
44,1,73,0.013453380038309207
44,1,74,0.01395128426922956
44,1,75,0.01483191776120375
44,1,76,0.015657302423128423
44,1,77,0.016681030781895423
44,1,78,0.017544494669009973
44,1,79,0.011731673001737056
44,1,80,0.008805256545322878
44,1,81,0.009210253397300772
44,1,82,0.010193290540710595
44,1,83,0.020473243813681784
44,1,84,0.037403668539382776
44,1,85,0.042286560352959565
44,1,86,0.04354283727202359
44,1,87,0.0429525565267457
44,1,88,0.04197886959621066
44,1,89,0.03952090681476135
44,1,90,0.03813294359808844
44,1,91,0.036819407844508906
44,1,92,0.036328222547962294
44,1,93,0.03689801544285655
44,1,94,0.0398637193348188
44,1,95,0.04570613144840075
44,1,96,0.04122417352222533
44,1,97,0.044860677697591576
44,1,98,0.04503016297509873
44,1,99,0.04500902030010741
44,1,100,0.0447748146729739
44,1,101,0.05054044983720497
44,1,102,0.060939131955600814
44,1,103,0.06952536434146316
44,1,104,0.044884186360279014
44,1,105,0.02374615428330733
44,1,106,0.016963879394206762
44,1,107,0.0175352053113817
44,1,108,0.019289856139059335
44,1,109,0.020118541180165907
44,1,110,0.023302976890004257
44,1,111,0.04325554364952324
44,1,112,0.03981861280523317
44,1,113,0.03729888734007385
44,1,114,0.08520076298597695
44,1,115,0.12166126841481613
44,1,116,0.03761180724869245
44,1,117,0.018028997598803744
44,1,118,0.014560854372141234
44,1,119,0.013845031215347659
44,1,120,0.013144960610430747
44,1,121,0.013338704916237527
44,1,122,0.015679238199435404
44,1,123,0.025945617989874804
44,1,124,0.020922379608722338
44,1,125,0.02123740507311704
44,1,126,0.031308736332614294
44,1,127,0.02899407439133226
44,1,128,0.029679947807113603
44,1,129,0.040564299230578756
44,1,130,0.06856214758624947
44,1,131,0.07669584057466872
44,1,132,0.10251998990628462
44,1,133,0.1188934243367632
44,1,134,0.14262505939788842
44,1,135,0.17753225780052065
44,1,136,0.24035267439289765
44,1,137,0.28063210502921754
44,1,138,0.30830153985034386
44,1,139,0.26405361361411805
44,1,140,0.2085295919128848
44,1,141,0.19453296438677556
44,1,142,0.12641482550125643
44,1,143,0.06550400813282384
44,1,144,0.037762122847577635
44,1,145,0.02428689657408713
44,1,146,0.018243932539276347
44,1,147,0.017040474307163184
44,1,148,0.015299340734291235
44,1,149,0.01542638031401252
44,1,150,0.03648907801311816
44,1,151,0.16521311680623257
44,1,152,0.17851907859759444
44,1,153,0.0191920759155207
44,1,154,0.01915883985249849
44,1,155,0.023552182140144658
44,1,156,0.11764212235835182
44,1,157,0.0932637103570628
44,1,158,0.060401264343225375
44,1,159,0.03638213890341284
44,1,160,0.048156177645575386
44,1,161,0.08080721307076258
44,1,162,0.07240885757996042
44,1,163,0.06946591034930177
44,1,164,0.06722591041916424
44,1,165,0.07051425546035664
44,1,166,0.06721649816461163
44,1,167,0.0680636547315178
44,1,168,0.07533193616340404
44,1,169,0.07013658988143144
44,1,170,0.06550554172224067
44,1,171,0.05895572796359411
44,1,172,0.05553496747460354
44,1,173,0.045483977780218655
44,1,174,0.0655038482658611
44,1,175,0.07718840719086242
44,1,176,0.07267062527567679
44,1,177,0.06434084724855371
44,1,178,0.05632497719543414
44,1,179,0.04680512052400029
44,1,180,0.04376824074767599
44,1,181,0.041493941956496416
44,1,182,0.034053091108374775
44,1,183,0.029505394383269032
44,1,184,0.03424520420603273
44,1,185,0.020885034278288157
44,1,186,0.023534913346228183
44,1,187,0.016257916906534244
44,1,188,0.01337299610855209
44,1,189,0.01535893991118246
44,1,190,0.012618413308693092
44,1,191,0.012486016120153112
44,1,192,0.013326667088108299
44,1,193,0.01466619514333592
44,1,194,0.013150213009904392
44,1,195,0.01344952706302667
44,1,196,0.013204386591668723
44,1,197,0.01239451566762951
44,1,198,0.014184955211510294
44,1,199,0.011859692021053506
44,1,200,0.013587033555712334
44,1,201,0.015077153445752535
44,1,202,0.01624218911672458
44,1,203,0.015784541352733356
44,2,0,0.04173522463459334
44,2,1,0.06702223601555315
44,2,2,0.14419446129450986
44,2,3,0.10964177044112683
44,2,4,0.05516968799579539
44,2,5,0.04250586441433776
44,2,6,0.03976528768077823
44,2,7,0.024849319317544187
44,2,8,0.015451097031999157
44,2,9,0.01228146531520241
44,2,10,0.010293277784095074
44,2,11,0.008438859716780888
44,2,12,0.007682315361705052
44,2,13,0.0062816954215735785
44,2,14,0.005131023775367292
44,2,15,0.0054747121492565035
44,2,16,0.007128414740786878
44,2,17,0.008678042156892255
44,2,18,0.008936244347981969
44,2,19,0.00826726391173476
44,2,20,0.006409465419270109
44,2,21,0.0046737451365541655
44,2,22,0.004186145911532193
44,2,23,0.004227662376379596
44,2,24,0.0041373766972775065
44,2,25,0.004358847420785927
44,2,26,0.004698364926790748
44,2,27,0.004729939163120073
44,2,28,0.004719753697397999
44,2,29,0.004889408023413231
44,2,30,0.004506467822424216
44,2,31,0.00456818248638229
44,2,32,0.00469170175820086
44,2,33,0.004654355487517901
44,2,34,0.00545719400272051
44,2,35,0.0066923710957181625
44,2,36,0.01016270124232349
44,2,37,0.01903754853056261
44,2,38,0.10269302410681012
44,2,39,0.12338436669796872
44,2,40,0.0336933677992414
44,2,41,0.017303985447933656
44,2,42,0.013411518202386714
44,2,43,0.011136132063205005
44,2,44,0.010956286950178216
44,2,45,0.010959484513966547
44,2,46,0.010984064735840604
44,2,47,0.010863577543977756
44,2,48,0.011473083295786515
44,2,49,0.010672559844792442
44,2,50,0.009510809734751236
44,2,51,0.009192392348503964
44,2,52,0.009031537970787155
44,2,53,0.008992702308735018
44,2,54,0.00893092886950277
44,2,55,0.008808563072003617
44,2,56,0.010216733966741349
44,2,57,0.011065900677542612
44,2,58,0.011849559082547331
44,2,59,0.011446535111029062
44,2,60,0.011475024370547615
44,2,61,0.012924088096980637
44,2,62,0.014215380947881611
44,2,63,0.017374851437822903
44,2,64,0.017071766250425075
44,2,65,0.015874178947911113
44,2,66,0.014889569380079725
44,2,67,0.014333098750572697
44,2,68,0.01367137585481171
44,2,69,0.013012757407502408
44,2,70,0.012356358911395108
44,2,71,0.012770515698580598
44,2,72,0.013268400615358469
44,2,73,0.013729104567866177
44,2,74,0.014235736901342817
44,2,75,0.015196690577747581
44,2,76,0.015965252165831004
44,2,77,0.016975742596637786
44,2,78,0.017884740821503656
44,2,79,0.011891182575021903
44,2,80,0.008805201252988512
44,2,81,0.0092010226892005
44,2,82,0.010228405681134992
44,2,83,0.020670331038400443
44,2,84,0.03773586905329617
44,2,85,0.042917261419863004
44,2,86,0.04434614354942213
44,2,87,0.04356790173749971
44,2,88,0.04277599282756074
44,2,89,0.040246972994968225
44,2,90,0.03872759360828649
44,2,91,0.037468417180767155
44,2,92,0.03681723171973213
44,2,93,0.03743874686789352
44,2,94,0.04061316539804434
44,2,95,0.04631346025973911
44,2,96,0.041912494959987306
44,2,97,0.04561429534890758
44,2,98,0.04564247402141808
44,2,99,0.04511469964461772
44,2,100,0.044915256907116584
44,2,101,0.05043894269729761
44,2,102,0.06164875409585158
44,2,103,0.07093908239755488
44,2,104,0.04538036996395778
44,2,105,0.023920596074906115
44,2,106,0.01719145920561057
44,2,107,0.01779616166064346
44,2,108,0.019558145358713253
44,2,109,0.020402398618338136
44,2,110,0.023621708805199752
44,2,111,0.04376287851313028
44,2,112,0.040231898002972236
44,2,113,0.03778822789098709
44,2,114,0.08553858749335706
44,2,115,0.12377158678507315
44,2,116,0.03795783750798516
44,2,117,0.018161653022002882
44,2,118,0.014728918612507743
44,2,119,0.01397937331566414
44,2,120,0.013220027389974316
44,2,121,0.01341136803161394
44,2,122,0.015609297894849106
44,2,123,0.025693577554669892
44,2,124,0.020918482065838975
44,2,125,0.02087680325076369
44,2,126,0.03099486588106891
44,2,127,0.028360823850078085
44,2,128,0.029596344494637793
44,2,129,0.039728908333031644
44,2,130,0.06771041198442124
44,2,131,0.07637163771752005
44,2,132,0.10154618433859579
44,2,133,0.11891920974996989
44,2,134,0.14286580499927173
44,2,135,0.17693844797995414
44,2,136,0.24126430053127673
44,2,137,0.28120397515888385
44,2,138,0.30841438070638255
44,2,139,0.2625579206273353
