Run,Iteration,Wavelength_Index,Coefficient
3,1,0,0.042135808034082234
3,1,1,0.06548979340478873
3,1,2,0.14158565416498675
3,1,3,0.11068206543920842
3,1,4,0.05571288868862505
3,1,5,0.04277166382707193
3,1,6,0.040047949002625045
3,1,7,0.024921972425643913
3,1,8,0.01541995498435047
3,1,9,0.012275326783798578
3,1,10,0.010259941277756309
3,1,11,0.008399788202742554
3,1,12,0.007622731985082376
3,1,13,0.006234571228711801
3,1,14,0.005098770051545823
3,1,15,0.005435536914609656
3,1,16,0.00703936338427841
3,1,17,0.008530263649163853
3,1,18,0.008806518094087393
3,1,19,0.008103466876008783
3,1,20,0.0063056158851362756
3,1,21,0.0045700051326922585
3,1,22,0.004106918805426189
3,1,23,0.004160917954734618
3,1,24,0.004078458111137073
3,1,25,0.004303814638029073
3,1,26,0.004653706863703563
3,1,27,0.004682883644784782
3,1,28,0.0046945066062029335
3,1,29,0.0048747415363476175
3,1,30,0.00449279847753812
3,1,31,0.0045646505843661735
3,1,32,0.004681146186102047
3,1,33,0.004657940612029267
3,1,34,0.005454515800117315
3,1,35,0.006643071535442842
3,1,36,0.010083200835426406
3,1,37,0.01892573842778586
3,1,38,0.10188029396027357
3,1,39,0.12072665612662298
3,1,40,0.03318926223063652
3,1,41,0.017146087414553507
3,1,42,0.013323684529804121
3,1,43,0.011043682922747917
3,1,44,0.010863079874926221
3,1,45,0.01085772189244125
3,1,46,0.010861525180418588
3,1,47,0.010734282247291286
3,1,48,0.011273665312957924
3,1,49,0.01048622128021244
3,1,50,0.009299159515865917
3,1,51,0.009026135205915248
3,1,52,0.008869098631777003
3,1,53,0.008789490198027036
3,1,54,0.008742894536125145
3,1,55,0.00858082347344004
3,1,56,0.009979284607045849
3,1,57,0.010803258213214362
3,1,58,0.011580429666987602
3,1,59,0.01116681367146502
3,1,60,0.011185707285456401
3,1,61,0.012571588679376796
3,1,62,0.013897961695152544
3,1,63,0.01704577518189149
3,1,64,0.016807759603752814
3,1,65,0.015726052289278217
3,1,66,0.01472672812087388
3,1,67,0.014141846012153991
3,1,68,0.01351106617627729
3,1,69,0.012798639708423772
3,1,70,0.012137444234320947
3,1,71,0.012509633616538429
3,1,72,0.012974054906523449
3,1,73,0.013471787636981218
3,1,74,0.013946439922591893
3,1,75,0.01483161247519965
3,1,76,0.015555758564668952
3,1,77,0.01659148903659925
3,1,78,0.01746696818645507
3,1,79,0.011604003229575579
3,1,80,0.008764814497754948
3,1,81,0.009081721738169214
3,1,82,0.010064897126840524
3,1,83,0.020295797887914656
3,1,84,0.03724459687735674
3,1,85,0.04261814169528913
3,1,86,0.043890615629563146
3,1,87,0.043644553134916664
3,1,88,0.04253637874511581
3,1,89,0.040189403191766025
3,1,90,0.03861919736132553
3,1,91,0.037567885128440684
3,1,92,0.036946523353053685
3,1,93,0.037505232450572995
3,1,94,0.040156208631009445
3,1,95,0.045808575070545525
3,1,96,0.04188061885122787
3,1,97,0.045229544356016844
3,1,98,0.04532806171354792
3,1,99,0.04506927894663459
3,1,100,0.04516525097305526
3,1,101,0.05001995758544137
3,1,102,0.06109909828166969
3,1,103,0.06998113046831878
3,1,104,0.044699994040672715
3,1,105,0.023641041371951388
3,1,106,0.016965900049244798
3,1,107,0.01753490862946917
3,1,108,0.01931675606449517
3,1,109,0.02009300692045885
3,1,110,0.02333594955708512
3,1,111,0.043557502800881845
3,1,112,0.03995748974909586
3,1,113,0.03755494656931246
3,1,114,0.0857546909235794
3,1,115,0.12195051654776784
3,1,116,0.03721962234481628
3,1,117,0.017826203359283622
3,1,118,0.014470396667044605
3,1,119,0.013686371791315183
3,1,120,0.01295159680788913
3,1,121,0.013121130586429065
3,1,122,0.015407312837029254
3,1,123,0.025476781171593715
3,1,124,0.02055289697823237
3,1,125,0.020670760604147933
3,1,126,0.030381684218573738
3,1,127,0.028135979691941197
3,1,128,0.029178646462606928
3,1,129,0.03979314287847077
3,1,130,0.06754522318896355
3,1,131,0.07564610762980647
3,1,132,0.10082085715612339
3,1,133,0.11774871197327337
3,1,134,0.14151298507617274
3,1,135,0.1735765968044159
3,1,136,0.23701129978147087
3,1,137,0.2764866793948598
3,1,138,0.3051063000414802
3,1,139,0.2619651730754955
3,1,140,0.2070296661732031
3,1,141,0.19313203380169938
3,1,142,0.12572352869104658
3,1,143,0.06541566351589086
3,1,144,0.03769544756806982
3,1,145,0.02418759850806999
3,1,146,0.018179535286456248
3,1,147,0.017025371401090686
3,1,148,0.015352998819479739
3,1,149,0.015511756774824602
3,1,150,0.03599654360028778
3,1,151,0.16369815433092025
3,1,152,0.17692096125750467
3,1,153,0.019317622666646814
3,1,154,0.019268759302571648
3,1,155,0.023674915496885586
3,1,156,0.11704089084661015
3,1,157,0.09260191176760135
3,1,158,0.060254160578745344
3,1,159,0.036715981833287455
3,1,160,0.048917015708111876
3,1,161,0.08034618371829848
3,1,162,0.07216974617451245
3,1,163,0.06851807496248458
3,1,164,0.06684409409130511
3,1,165,0.07005705849285085
3,1,166,0.06715525331715225
3,1,167,0.06782937418601186
3,1,168,0.07529010532061955
3,1,169,0.07071057846572844
3,1,170,0.06618928003080458
3,1,171,0.05945952818194826
3,1,172,0.056128877305488385
3,1,173,0.04633881803549423
3,1,174,0.06661201030182352
3,1,175,0.07731362177883003
3,1,176,0.0735555197407949
3,1,177,0.06430420237833602
3,1,178,0.05618179864259339
3,1,179,0.04720504224590228
3,1,180,0.044200237410856165
3,1,181,0.04154989245429182
3,1,182,0.0338837859229067
3,1,183,0.029412582040808065
3,1,184,0.03436745902933571
3,1,185,0.02082296450881371
3,1,186,0.02366844904813628
3,1,187,0.01632037040247628
3,1,188,0.013371599119526276
3,1,189,0.015374180544938058
3,1,190,0.012454423352847452
3,1,191,0.012480730018421904
3,1,192,0.013320704682468576
3,1,193,0.014653250564573906
3,1,194,0.013203173771217398
3,1,195,0.013580453283036495
3,1,196,0.01306842423273556
3,1,197,0.012431469040143911
3,1,198,0.014272646321447069
3,1,199,0.012003795283118736
3,1,200,0.01355066403852035
3,1,201,0.015080166519868302
3,1,202,0.01620686721454081
3,1,203,0.015740890264571174
3,2,0,0.041459827109515755
3,2,1,0.06596686389529638
3,2,2,0.14160577985687822
3,2,3,0.10995528463979926
3,2,4,0.05532422863948868
3,2,5,0.04268012221738973
3,2,6,0.039827215900042276
3,2,7,0.02488776676011363
3,2,8,0.015409035577793016
3,2,9,0.012260751918233385
3,2,10,0.010243858989684983
3,2,11,0.008384497592844403
3,2,12,0.00761692586539257
3,2,13,0.006218869960927458
3,2,14,0.005094446976270212
3,2,15,0.00543043485190323
3,2,16,0.007042336237790851
3,2,17,0.008543392877993994
3,2,18,0.008805137403525554
3,2,19,0.008121195746485978
3,2,20,0.006297233808629648
3,2,21,0.004570908723730461
3,2,22,0.004120516043554396
3,2,23,0.004174923775654521
3,2,24,0.004096716255185949
3,2,25,0.0043213540865755275
3,2,26,0.004671806760192499
3,2,27,0.004715903141293178
3,2,28,0.004719023524591534
3,2,29,0.004907052817165489
3,2,30,0.004529958871825265
3,2,31,0.004593154624970447
3,2,32,0.004689425834477885
3,2,33,0.0046756269818744155
3,2,34,0.005474604980089667
3,2,35,0.006665718201439459
3,2,36,0.010080715559484386
3,2,37,0.018971184012987592
3,2,38,0.10227850589944926
3,2,39,0.12216391343816883
3,2,40,0.033532217840029764
3,2,41,0.017302227729760748
3,2,42,0.01340507502856622
3,2,43,0.011149445398925095
3,2,44,0.010939809660712192
3,2,45,0.010958261176777772
3,2,46,0.01092469099393917
3,2,47,0.010803672351255083
3,2,48,0.011409252366197538
3,2,49,0.010577806441309234
3,2,50,0.009370423943699593
3,2,51,0.009035028987440909
3,2,52,0.008891114456169353
3,2,53,0.008829156392246972
3,2,54,0.008772730073313948
3,2,55,0.008655329271250754
3,2,56,0.010027488260854351
3,2,57,0.010854739459933692
3,2,58,0.01160906732550653
3,2,59,0.011234388321455733
3,2,60,0.011278468801803939
3,2,61,0.012681226224973089
3,2,62,0.01400493993036956
3,2,63,0.01711056000625429
3,2,64,0.016786536663421194
3,2,65,0.015686356586620778
3,2,66,0.014782498728361858
3,2,67,0.014198554670739577
3,2,68,0.013549481842922165
3,2,69,0.012885730131174632
3,2,70,0.012163401574873646
3,2,71,0.01259411029633198
3,2,72,0.013051462091454295
3,2,73,0.013497304554233256
3,2,74,0.01398680258777379
3,2,75,0.014922566714689667
3,2,76,0.01569161005480778
3,2,77,0.016717563636042182
3,2,78,0.01760269121145029
3,2,79,0.0118134837962149
3,2,80,0.00882900097799451
3,2,81,0.00916261024484962
3,2,82,0.010062071668845204
3,2,83,0.02038785684681295
3,2,84,0.037171356694628045
3,2,85,0.042442448925728286
3,2,86,0.04375717727918063
3,2,87,0.043470008621313797
3,2,88,0.04233146099904137
3,2,89,0.040229314260481604
3,2,90,0.038690433814577804
3,2,91,0.0377181439806725
3,2,92,0.036954331657741174
3,2,93,0.0375839942538643
3,2,94,0.040569949899671706
3,2,95,0.045689997239736
3,2,96,0.04184234357753254
3,2,97,0.04534516066831417
3,2,98,0.04552680899301793
3,2,99,0.04539934024754427
3,2,100,0.04543579886756715
3,2,101,0.05039667722160857
3,2,102,0.06148207933066067
3,2,103,0.07051531898763892
3,2,104,0.0450192656375943
3,2,105,0.02380175523075539
3,2,106,0.017072329882452462
3,2,107,0.017677187507204366
3,2,108,0.019407686720701395
3,2,109,0.020240727354400155
3,2,110,0.023526775123807298
3,2,111,0.04374512692728318
3,2,112,0.040212599491797854
3,2,113,0.03777925571323725
3,2,114,0.08575534904338324
3,2,115,0.12178803694497327
3,2,116,0.03703164185564073
3,2,117,0.017689814291983526
3,2,118,0.0144996369454681
3,2,119,0.013704691896555182
3,2,120,0.013010082892481154
3,2,121,0.013198128330851593
3,2,122,0.01544261403465484
3,2,123,0.025673327811221513
3,2,124,0.020663708081093846
3,2,125,0.02095186596407719
