Run,Iteration,Wavelength_Index,Coefficient
26,1,0,0.04055291449777983
26,1,1,0.06551640943013362
26,1,2,0.14217423410880647
26,1,3,0.11124080975104719
26,1,4,0.055527763582887
26,1,5,0.04289560419295616
26,1,6,0.039969304129013714
26,1,7,0.02497561479788249
26,1,8,0.01551592898397375
26,1,9,0.012293794694626674
26,1,10,0.010285683395876752
26,1,11,0.008438589099806083
26,1,12,0.007702452562116505
26,1,13,0.006264480628654546
26,1,14,0.005128441232509858
26,1,15,0.005415684512016073
26,1,16,0.007011006140580885
26,1,17,0.008536489510250253
26,1,18,0.008816725082420962
26,1,19,0.008118573724336503
26,1,20,0.006333966536040304
26,1,21,0.004610087672712794
26,1,22,0.0041443755686904026
26,1,23,0.004191171685547401
26,1,24,0.004109075980596386
26,1,25,0.00433367802215536
26,1,26,0.004689526395584928
26,1,27,0.0047206315090653605
26,1,28,0.004718619497633346
26,1,29,0.004892518819284873
26,1,30,0.004509418904495282
26,1,31,0.004589985505551375
26,1,32,0.004706265144871293
26,1,33,0.004668804025397442
26,1,34,0.005501388540998515
26,1,35,0.006642866017630233
26,1,36,0.010102618996244674
26,1,37,0.01884029888604098
26,1,38,0.10160922562608617
26,1,39,0.12154313188993957
26,1,40,0.033184426837944404
26,1,41,0.01707854761458238
26,1,42,0.013306132856028476
26,1,43,0.01103072980902765
26,1,44,0.010856827486855637
26,1,45,0.010834689299535696
26,1,46,0.010855695490130685
26,1,47,0.010741001182225327
26,1,48,0.01133693487723304
26,1,49,0.010508442592091286
26,1,50,0.009321166681975893
26,1,51,0.009030219894217149
26,1,52,0.008878639129324484
26,1,53,0.00884635072827861
26,1,54,0.008768322549588294
26,1,55,0.00862673266713134
26,1,56,0.009993703732946902
26,1,57,0.01083575248806519
26,1,58,0.01164030870105025
26,1,59,0.011221231492330685
26,1,60,0.011270279752121075
26,1,61,0.012654553166113674
26,1,62,0.013968558585164456
26,1,63,0.017134144678769014
26,1,64,0.016930294570611005
26,1,65,0.01584678987965005
26,1,66,0.01488961476364712
26,1,67,0.014260541616942866
26,1,68,0.013580491587380086
26,1,69,0.012937291998727464
26,1,70,0.012220275996636944
26,1,71,0.012647652697693584
26,1,72,0.013109602282865482
26,1,73,0.013532541555026959
26,1,74,0.014003730463288325
26,1,75,0.014983206950848855
26,1,76,0.015730372405758298
26,1,77,0.01672929783245077
26,1,78,0.017616216273910815
26,1,79,0.011728391168328713
26,1,80,0.008834250852854487
26,1,81,0.009162936961394683
26,1,82,0.009970901291747835
26,1,83,0.020289574538556714
26,1,84,0.03728269021665121
26,1,85,0.04259213472756556
26,1,86,0.043677045621388744
26,1,87,0.043218335809855034
26,1,88,0.04231502606800335
26,1,89,0.039819569002778804
26,1,90,0.03863459792656539
26,1,91,0.0373721602647858
26,1,92,0.03671825771503414
26,1,93,0.03705201597260968
26,1,94,0.04011728811815886
26,1,95,0.04579597657594506
26,1,96,0.04168410224406734
26,1,97,0.04514509465049794
26,1,98,0.04529413931904576
26,1,99,0.04501203936944952
26,1,100,0.045072305855663415
26,1,101,0.04995343496936275
26,1,102,0.06097718582659217
26,1,103,0.07040386317693503
26,1,104,0.04492887952993562
26,1,105,0.023705098041743842
26,1,106,0.01702713129725971
26,1,107,0.01764331061142726
26,1,108,0.019360671305361583
26,1,109,0.0201317767373943
26,1,110,0.0233959047140086
26,1,111,0.04348135358922885
26,1,112,0.039946026920720454
26,1,113,0.037514047467407746
26,1,114,0.08508956976158177
26,1,115,0.12413297694330766
26,1,116,0.037731303566728665
26,1,117,0.017843530882287593
26,1,118,0.014506767833822725
26,1,119,0.013818014086714117
26,1,120,0.013037334188123462
26,1,121,0.013243573250907678
26,1,122,0.015461045571532307
26,1,123,0.0257207955319889
26,1,124,0.02085344147647175
