Run,Iteration,Wavelength_Index,Coefficient
15,1,0,0.04150005230260719
15,1,1,0.06670380599402381
15,1,2,0.1435120160285765
15,1,3,0.11016278135965697
15,1,4,0.05545625763989771
15,1,5,0.04279776880920507
15,1,6,0.04007532474022762
15,1,7,0.025120569292692428
15,1,8,0.015527425990113555
15,1,9,0.012251868853370622
15,1,10,0.0102894431611255
15,1,11,0.008443074190037071
15,1,12,0.007694306675261658
15,1,13,0.00625314795473734
15,1,14,0.005097587665636247
15,1,15,0.005449889528784276
15,1,16,0.00709575411874948
15,1,17,0.008619436625953951
15,1,18,0.008890157754990325
15,1,19,0.008205808548157082
15,1,20,0.006371592664105773
15,1,21,0.0046591161167802335
15,1,22,0.00417749232648251
15,1,23,0.004218259433924231
15,1,24,0.00413373521634928
15,1,25,0.0043419889870909174
15,1,26,0.004687252513628221
15,1,27,0.00471293339453578
15,1,28,0.0047031858662764485
15,1,29,0.0048768946249973435
15,1,30,0.00449396248369714
15,1,31,0.0045644489000681516
15,1,32,0.004688605334591645
15,1,33,0.004652098403435232
15,1,34,0.0054356549734080615
15,1,35,0.006672612320372639
15,1,36,0.010109525287044417
15,1,37,0.01885578736432322
15,1,38,0.10166002547250236
15,1,39,0.12249277343209036
15,1,40,0.033561462241943674
15,1,41,0.017237664921677064
15,1,42,0.013363369617611863
15,1,43,0.011049282064459804
15,1,44,0.010890378429847991
15,1,45,0.010928680415338664
15,1,46,0.010927282855225333
15,1,47,0.010851037367694523
15,1,48,0.011458658853281786
15,1,49,0.010656075518480383
15,1,50,0.00949620344373949
15,1,51,0.009150143897996415
15,1,52,0.009003888782924055
15,1,53,0.008965291207762472
15,1,54,0.008877948809104953
15,1,55,0.008760917070508809
15,1,56,0.010096320528167776
15,1,57,0.010946683341452487
15,1,58,0.011737520453198562
15,1,59,0.011353407782898062
15,1,60,0.01131700725602705
15,1,61,0.01271670072339507
15,1,62,0.013974557254867015
15,1,63,0.017122638590934595
15,1,64,0.016794261923359102
15,1,65,0.01572573436256713
15,1,66,0.014793708998125469
15,1,67,0.014155482507612036
15,1,68,0.013612250060235875
15,1,69,0.012944695814963166
15,1,70,0.012207887747035932
15,1,71,0.012623441091260644
15,1,72,0.01310554723008456
15,1,73,0.013534077333291568
15,1,74,0.014023044563387167
15,1,75,0.014987968207948664
15,1,76,0.015762321288625546
15,1,77,0.016789812332395918
15,1,78,0.017668313053682817
15,1,79,0.011742413697671723
15,1,80,0.008736064688844133
15,1,81,0.009125152512360148
15,1,82,0.010085376548948075
15,1,83,0.02039509464709617
15,1,84,0.03740611459815076
15,1,85,0.04279955841259906
15,1,86,0.04426237568837247
15,1,87,0.04353401542015009
15,1,88,0.042777469221340764
15,1,89,0.04018386224623238
15,1,90,0.038739150286038845
15,1,91,0.037614113694371
15,1,92,0.03702258542469606
15,1,93,0.037558783650520455
15,1,94,0.04083063757468751
15,1,95,0.046184629389490424
15,1,96,0.042048331324606086
15,1,97,0.04570191596107815
15,1,98,0.045876459133628436
15,1,99,0.04548395356227525
15,1,100,0.04547544610006699
15,1,101,0.050542840328141686
15,1,102,0.0617342162286916
15,1,103,0.07069241057174344
15,1,104,0.044748456092667296
15,1,105,0.02356002085370071
15,1,106,0.016973496772331297
15,1,107,0.0175758047693294
15,1,108,0.019330455689446312
15,1,109,0.020162672757033012
15,1,110,0.02337412596225555
15,1,111,0.04339946750253557
15,1,112,0.03987844187890878
15,1,113,0.03750071904845255
15,1,114,0.08531199087016365
15,1,115,0.12285774253533953
15,1,116,0.037424999392578706
15,1,117,0.017992725444874916
15,1,118,0.014541870695608
15,1,119,0.013840982466463755
15,1,120,0.013054248662459961
15,1,121,0.013255964984804565
15,1,122,0.015468947702233908
15,1,123,0.02549716306800458
15,1,124,0.02079961923303602
15,1,125,0.02067621260176713
15,1,126,0.030606664347260115
15,1,127,0.02836896001222906
15,1,128,0.029404422054004946
15,1,129,0.03971308818849445
15,1,130,0.06736709733215386
15,1,131,0.07562013153941397
15,1,132,0.10132342184684401
15,1,133,0.11739006016199022
15,1,134,0.14133064336692855
15,1,135,0.17514256407561318
15,1,136,0.23878115220991342
15,1,137,0.277838455373755
15,1,138,0.3057534860849597
15,1,139,0.26032249410627484
15,1,140,0.20441732127644108
15,1,141,0.19249249400143637
15,1,142,0.12490725213647831
15,1,143,0.06539897555869928
15,1,144,0.037642279298541394
15,1,145,0.024260679658810312
15,1,146,0.018221530287113083
15,1,147,0.017046558232411534
15,1,148,0.015351279501733952
15,1,149,0.015478565399429475
15,1,150,0.03513883380045613
15,1,151,0.1606579956741147
15,1,152,0.17398401292398188
15,1,153,0.019243718270737547
15,1,154,0.019244932588272805
15,1,155,0.023619500026251943
15,1,156,0.11651549014634877
15,1,157,0.09267842143363274
15,1,158,0.05950431449673558
15,1,159,0.036370506303409586
15,1,160,0.04829227762852771
15,1,161,0.08043956926632514
15,1,162,0.07259152054005424
15,1,163,0.06940682575749806
15,1,164,0.0677198299759626
15,1,165,0.07102455839171808
15,1,166,0.06791593840324951
15,1,167,0.06868093415422649
15,1,168,0.07580535172148911
15,1,169,0.07063974177399192
15,1,170,0.06686502832600828
15,1,171,0.05894215566028387
15,1,172,0.05540146952054134
15,1,173,0.04564126839352888
15,1,174,0.06586121274817315
15,1,175,0.07711566246802927
15,1,176,0.07163278389883268
15,1,177,0.06372270307947456
15,1,178,0.05526944353023849
15,1,179,0.04661878612102257
15,1,180,0.04382941988064891
15,1,181,0.04126159669337611
15,1,182,0.03394169563243168
15,1,183,0.02938775738186325
15,1,184,0.03404442053881246
15,1,185,0.020452348727934565
15,1,186,0.023616433994374093
15,1,187,0.016362311532204108
15,1,188,0.013514814047183549
15,1,189,0.015461308478512197
15,1,190,0.012711273952512694
15,1,191,0.012613131132670515
15,1,192,0.013385568377179864
15,1,193,0.014694490791465398
15,1,194,0.013251181752962716
15,1,195,0.013550308972798799
15,1,196,0.013024614759231704
15,1,197,0.012451086494935412
15,1,198,0.014267852165928485
15,1,199,0.011927265607304317
15,1,200,0.013624460802621785
15,1,201,0.01514277442283528
15,1,202,0.016239187943584657
15,1,203,0.015741052090765664
15,2,0,0.04234348877842107
15,2,1,0.06615809685815256
15,2,2,0.1443609585837783
15,2,3,0.10955299961542794
15,2,4,0.05497330078781581
15,2,5,0.042562016252724745
15,2,6,0.039729331284031826
15,2,7,0.024774657675730623
15,2,8,0.015422037261538457
15,2,9,0.012203563823087574
15,2,10,0.010190869648261476
15,2,11,0.008289001290992571
15,2,12,0.007533518912197554
15,2,13,0.006120111911830143
15,2,14,0.005039918583596574
15,2,15,0.005393017369914212
15,2,16,0.0070466593887920865
15,2,17,0.00860035052438833
15,2,18,0.00886882808410009
15,2,19,0.00818298904862764
15,2,20,0.0063503947329770286
15,2,21,0.0045918694666414435
15,2,22,0.004127775162787085
15,2,23,0.004181213446738544
15,2,24,0.004098882309745863
15,2,25,0.004326520764094979
15,2,26,0.004674886952975382
15,2,27,0.004712136272561143
15,2,28,0.004692263836940961
15,2,29,0.004872349831243647
15,2,30,0.004498646515876395
15,2,31,0.004567620087257254
15,2,32,0.004687952872811185
15,2,33,0.004641679715666291
15,2,34,0.005451244439406861
15,2,35,0.006569243186414509
15,2,36,0.009954034204626774
15,2,37,0.01863987910410198
15,2,38,0.10028111254862065
15,2,39,0.12217650770236345
15,2,40,0.03334501347026828
15,2,41,0.01711138559482801
15,2,42,0.013244318069078512
15,2,43,0.011100360100779895
15,2,44,0.0108816893217012
15,2,45,0.01089521835382968
15,2,46,0.010930078843338395
15,2,47,0.010830659865862154
15,2,48,0.011405337469769098
15,2,49,0.010600240309186208
15,2,50,0.009412439537953923
15,2,51,0.00908159177649364
15,2,52,0.008953902392391222
15,2,53,0.008864722436122427
15,2,54,0.008842111525726483
15,2,55,0.008719884163914757
15,2,56,0.010075757572181083
15,2,57,0.010898404390233832
15,2,58,0.011702670062914233
15,2,59,0.01132075254003023
15,2,60,0.011390273265776024
15,2,61,0.01276153082069101
15,2,62,0.014110796614948136
15,2,63,0.01730708623584421
15,2,64,0.016992532450341075
15,2,65,0.015839413383198105
15,2,66,0.014901811595297847
15,2,67,0.014204783031430976
