Run,Iteration,Wavelength_Index,Coefficient
24,1,0,0.042304278720407595
24,1,1,0.06564115872438547
24,1,2,0.14229760359157803
24,1,3,0.11092656261599318
24,1,4,0.056006306944402076
24,1,5,0.04270500660878085
24,1,6,0.04033178044487577
24,1,7,0.025172000283984225
24,1,8,0.015530620921401795
24,1,9,0.012316111624823172
24,1,10,0.010296873749918
24,1,11,0.00850271516114403
24,1,12,0.007732186160956284
24,1,13,0.0063039347040818655
24,1,14,0.005155817376283801
24,1,15,0.005481261904895404
24,1,16,0.007115633075067046
24,1,17,0.008616237334811249
24,1,18,0.008896342358941602
24,1,19,0.00822237864500278
24,1,20,0.006395436210427666
24,1,21,0.004622215421981806
24,1,22,0.0041554411731513155
24,1,23,0.004214526776106177
24,1,24,0.004118845641069041
24,1,25,0.004349776486774622
24,1,26,0.004702123580782879
24,1,27,0.0047384180482702935
24,1,28,0.004734843534497197
24,1,29,0.00491753873294951
24,1,30,0.004522149887998528
24,1,31,0.004597213339576147
24,1,32,0.004719027759482948
24,1,33,0.004684333274682046
24,1,34,0.005465558314850899
24,1,35,0.006683065992232322
24,1,36,0.010167718850845898
24,1,37,0.019166624676446406
24,1,38,0.10255068435721391
24,1,39,0.12418687475164038
24,1,40,0.03381999040417006
24,1,41,0.01739459870653095
24,1,42,0.013446271471362906
24,1,43,0.01118813168028044
24,1,44,0.011001976392636195
24,1,45,0.011037203015794868
24,1,46,0.011016518194625227
24,1,47,0.010925531583405639
24,1,48,0.011495124098052447
24,1,49,0.010652147513521231
24,1,50,0.009497908418212605
24,1,51,0.009183462606301028
24,1,52,0.008999320332026921
24,1,53,0.008967561447460708
24,1,54,0.008880677969698115
24,1,55,0.008776989113625105
24,1,56,0.010109229895851021
24,1,57,0.01096825687963167
24,1,58,0.011734215385374693
24,1,59,0.011339418309721397
24,1,60,0.011436679925761353
24,1,61,0.012814237767448148
24,1,62,0.014146725981926535
24,1,63,0.017226287799940676
24,1,64,0.01692110703705855
24,1,65,0.0157941723822306
24,1,66,0.014846315480783048
24,1,67,0.01422016454397585
24,1,68,0.013631523460825341
24,1,69,0.012963893975648896
24,1,70,0.012234651547419078
24,1,71,0.012652391038074393
24,1,72,0.01314663255064756
24,1,73,0.013591827826139324
24,1,74,0.014037641294918734
24,1,75,0.015040826533403792
24,1,76,0.01580548304187763
24,1,77,0.016816577896120056
24,1,78,0.017717400107573063
24,1,79,0.011860244783050292
24,1,80,0.008907920548248023
24,1,81,0.009267837357796056
24,1,82,0.010310072470997878
24,1,83,0.020694057525140055
24,1,84,0.03776037378250204
24,1,85,0.04291446265966119
24,1,86,0.044448383520000155
24,1,87,0.04371137015461005
24,1,88,0.0427555575465339
24,1,89,0.040509629712249556
24,1,90,0.03889072153786732
24,1,91,0.03774441962538404
24,1,92,0.03702855922257524
24,1,93,0.037742420277528
24,1,94,0.040609899328085515
24,1,95,0.04588977628071445
24,1,96,0.042195190016728196
24,1,97,0.04561213876571543
24,1,98,0.0457135292492455
24,1,99,0.04539659227657947
24,1,100,0.04542318737690101
24,1,101,0.05051976815885797
24,1,102,0.06176461716998162
24,1,103,0.07065050486509014
24,1,104,0.045048789615382015
24,1,105,0.02381409915015666
24,1,106,0.01702944656304683
24,1,107,0.017639534770008774
24,1,108,0.01944753706151419
24,1,109,0.02024407729693249
24,1,110,0.023531980111758416
24,1,111,0.043700043361353365
24,1,112,0.040091746929663385
24,1,113,0.03778566052466273
24,1,114,0.08583677864045199
24,1,115,0.1225370867716559
24,1,116,0.03717705232517035
24,1,117,0.01773792599012179
24,1,118,0.01449218903299886
24,1,119,0.013749727136293717
24,1,120,0.012991963343014366
24,1,121,0.013221858532345178
24,1,122,0.015387749858341765
24,1,123,0.02549390618077805
24,1,124,0.020408164223181122
24,1,125,0.020648032682834598
24,1,126,0.030184098147923295
24,1,127,0.02811807617448811
24,1,128,0.02920893290705168
24,1,129,0.03938536735140322
24,1,130,0.06675447180316865
24,1,131,0.0755103190527811
24,1,132,0.10036957270803518
24,1,133,0.11692767467012423
24,1,134,0.14059700370272463
24,1,135,0.17414141572563233
24,1,136,0.2370937096880065
24,1,137,0.2769661447011725
24,1,138,0.3047496693945374
24,1,139,0.26198579673970684
24,1,140,0.2061869538444444
24,1,141,0.1925249879258883
24,1,142,0.12540434089183974
24,1,143,0.06551199306481896
24,1,144,0.03781888158193579
24,1,145,0.02437723415585849
24,1,146,0.018305824942363262
24,1,147,0.017115096741761752
24,1,148,0.015398127409507193
24,1,149,0.01554799216935194
24,1,150,0.035673166623539
24,1,151,0.16126032764252413
24,1,152,0.17505771375569706
24,1,153,0.019318202190955293
24,1,154,0.01932033628787458
24,1,155,0.02381909653954855
24,1,156,0.11662072845179221
24,1,157,0.0925263046009523
24,1,158,0.059731952412110746
24,1,159,0.036850366085225794
24,1,160,0.04856871534507283
24,1,161,0.08048208134130866
24,1,162,0.07239839415467993
24,1,163,0.06953917923694422
24,1,164,0.06757515896720173
24,1,165,0.07079014124339847
24,1,166,0.06794117387737712
24,1,167,0.06860667973341773
24,1,168,0.07574725766950126
24,1,169,0.07117701525789195
24,1,170,0.066664303304694
24,1,171,0.06000431638755072
24,1,172,0.055853875178253756
24,1,173,0.04646594329428076
24,1,174,0.06691504776398981
24,1,175,0.07725235126495335
24,1,176,0.07276211540458083
