Run,Iteration,Wavelength_Index,Coefficient
33,1,0,0.04139754545513449
33,1,1,0.06587515567667145
33,1,2,0.14277668974208266
33,1,3,0.11096484506448023
33,1,4,0.05575130873492461
33,1,5,0.04308095805779481
33,1,6,0.04028279065058971
33,1,7,0.025087502749949687
33,1,8,0.015560584335819557
33,1,9,0.012365333019171766
33,1,10,0.01033839461418117
33,1,11,0.008406367503209677
33,1,12,0.007664886139997196
33,1,13,0.006222299928692267
33,1,14,0.005071139407915772
33,1,15,0.00539183467032978
33,1,16,0.007037845918704946
33,1,17,0.008559888109850282
33,1,18,0.00882272880624167
33,1,19,0.008133142610326948
33,1,20,0.0063351032350693805
33,1,21,0.004624809166937795
33,1,22,0.004166716548714517
33,1,23,0.004221857263873986
33,1,24,0.004135287385333651
33,1,25,0.004352486166790829
33,1,26,0.004691577337970979
33,1,27,0.004728184879047237
33,1,28,0.004726627043626972
33,1,29,0.004899032789859086
33,1,30,0.004510781266382025
33,1,31,0.004574874465812876
33,1,32,0.004701373384400506
33,1,33,0.004656110778236232
33,1,34,0.005449440497737633
33,1,35,0.006680894757928395
33,1,36,0.010138888538523426
33,1,37,0.018876568548880906
33,1,38,0.10097938383518318
33,1,39,0.12190910791994385
33,1,40,0.0335306001301079
33,1,41,0.01734585365277252
33,1,42,0.013444174046444192
33,1,43,0.011155811895117908
33,1,44,0.010951430932408818
33,1,45,0.01096055855264182
33,1,46,0.01095771831110569
33,1,47,0.010866039607902864
33,1,48,0.011414995254816401
33,1,49,0.010575647447802199
33,1,50,0.009426222999504972
33,1,51,0.00907902248186448
33,1,52,0.008931859773062661
33,1,53,0.008896278731699056
33,1,54,0.008815420874096362
33,1,55,0.00869798626446574
33,1,56,0.010032360948854731
33,1,57,0.010841919434087006
33,1,58,0.011592460797549577
33,1,59,0.011228920489487766
33,1,60,0.01127048738435168
33,1,61,0.012702683914200853
33,1,62,0.014025609764555814
33,1,63,0.017016791853376144
33,1,64,0.016808653434549046
33,1,65,0.015727470787516802
33,1,66,0.0147791205164167
33,1,67,0.014170504753590902
33,1,68,0.013571144995986516
33,1,69,0.01292390471275182
33,1,70,0.012240563239931035
33,1,71,0.01260791376035315
33,1,72,0.013085328863551111
33,1,73,0.01348022640795321
33,1,74,0.013977766691023985
33,1,75,0.014934283719315058
33,1,76,0.015712741300797382
33,1,77,0.016812950634383553
33,1,78,0.01763637348765739
33,1,79,0.011750640436835009
33,1,80,0.008857870004512018
33,1,81,0.00924100743607784
33,1,82,0.010144966440593702
33,1,83,0.020423919078396285
33,1,84,0.03723407677560437
33,1,85,0.042550843079561876
33,1,86,0.04384461113296321
33,1,87,0.04327537116026194
33,1,88,0.04228585412424343
33,1,89,0.04004947465976656
33,1,90,0.03848323730956034
33,1,91,0.03736335601291592
33,1,92,0.03669658962036281
33,1,93,0.03739803624415472
33,1,94,0.040292075214017516
33,1,95,0.045819393421463725
33,1,96,0.042013685384305596
33,1,97,0.04498782261000539
33,1,98,0.045195912781950856
33,1,99,0.04516970791333155
33,1,100,0.04519484743723755
33,1,101,0.050411190744198565
33,1,102,0.061217866206841075
33,1,103,0.06934295645227916
33,1,104,0.044805242926776956
33,1,105,0.023751147023952795
33,1,106,0.017028474534789083
33,1,107,0.017639719060555815
33,1,108,0.019338449730798138
33,1,109,0.02020645806691477
33,1,110,0.02338321017373776
33,1,111,0.04335549416315944
33,1,112,0.03979643456776083
33,1,113,0.03754297034220274
33,1,114,0.08468880423443066
33,1,115,0.12250614585647952
33,1,116,0.0375680557324435
33,1,117,0.017993544152713488
33,1,118,0.01458644718145842
33,1,119,0.013802721806397723
33,1,120,0.01311704512254877
33,1,121,0.013308715829410744
33,1,122,0.015549110550336961
33,1,123,0.02582242176608333
33,1,124,0.020939767958230864
33,1,125,0.021077298155766196
33,1,126,0.03138586077530344
33,1,127,0.029028986892823294
33,1,128,0.030189243718234254
33,1,129,0.0405178790088498
33,1,130,0.06872937997285353
33,1,131,0.07674123651506609
33,1,132,0.10235201280815731
33,1,133,0.11935800803774063
33,1,134,0.14255799833416194
33,1,135,0.17669829989379926
33,1,136,0.24050397348922
33,1,137,0.2785056680287677
33,1,138,0.306624446960926
33,1,139,0.26166185365601996
33,1,140,0.20751327752836932
33,1,141,0.19421344796770756
33,1,142,0.12604220432846078
33,1,143,0.06557193881617582
33,1,144,0.03799404741097565
33,1,145,0.02439635494181551
33,1,146,0.01832816169787882
33,1,147,0.017112536330460122
33,1,148,0.015299713305053293
33,1,149,0.015436009306059954
33,1,150,0.036288442901206745
33,1,151,0.16459587437238954
33,1,152,0.17779394908687784
33,1,153,0.019161316834087436
33,1,154,0.019185089640926713
33,1,155,0.023547089418402615
33,1,156,0.11798293573226636
33,1,157,0.09381562385300254
33,1,158,0.060683912446070604
33,1,159,0.03683144594758229
33,1,160,0.048809748137966874
33,1,161,0.0809015413321004
33,1,162,0.0727678578397509
33,1,163,0.06963963860539522
33,1,164,0.06748320630348237
33,1,165,0.0706467136632669
33,1,166,0.06752831905376584
33,1,167,0.06792232235440382
33,1,168,0.07524350277403546
33,1,169,0.07054326106087003
33,1,170,0.06521786385439965
33,1,171,0.05824121458317878
33,1,172,0.05522667965597378
33,1,173,0.04612649281442909
33,1,174,0.06622128848181563
33,1,175,0.07774885221702756
33,1,176,0.07282260264153231
33,1,177,0.0638012473563238
33,1,178,0.056041179498181055
33,1,179,0.046353278568329506
33,1,180,0.04360089278500611
33,1,181,0.04122811913065182
33,1,182,0.03405946920715851
33,1,183,0.029629701169517228
33,1,184,0.03386384348519005
33,1,185,0.020662662039776507
33,1,186,0.02354147928197078
33,1,187,0.01639681606285161
33,1,188,0.01358752527585885
33,1,189,0.015411099202132477
33,1,190,0.01266321219493279
33,1,191,0.012492497445221446
33,1,192,0.013317755494584232
33,1,193,0.014709946501182437
33,1,194,0.013116553221612716
33,1,195,0.013438967641144422
33,1,196,0.013129861772818023
33,1,197,0.012339250490203525
33,1,198,0.014189901357883783
33,1,199,0.01192453991467282
33,1,200,0.01349988674349909
33,1,201,0.015122673355255354
33,1,202,0.016262837428306552
33,1,203,0.01580962918467081
33,2,0,0.04163282680899367
33,2,1,0.06544293996316469
33,2,2,0.1426610748215336
33,2,3,0.11152980904686324
33,2,4,0.056181333947240814
33,2,5,0.04298062797156774
33,2,6,0.040493716115022796
33,2,7,0.02529011689313865
33,2,8,0.015635237436175686
33,2,9,0.012319480636284522
33,2,10,0.010300688772835041
33,2,11,0.008499056583375698
33,2,12,0.0077158926186570885
33,2,13,0.006268624747675288
33,2,14,0.005113255785851604
33,2,15,0.005492343844207045
33,2,16,0.007126995453131055
33,2,17,0.008632621132033239
33,2,18,0.0089012961106753
33,2,19,0.008232813393885506
33,2,20,0.006391518942983018
33,2,21,0.0046487210547979715
33,2,22,0.004156072225626676
33,2,23,0.004187358177926095
33,2,24,0.004103533690815517
33,2,25,0.0043155884831665645
33,2,26,0.004658058992945373
33,2,27,0.00469117939096257
33,2,28,0.004698292885869658
33,2,29,0.004886916500805855
33,2,30,0.004499159238475897
33,2,31,0.0045660946378738455
33,2,32,0.004687249442461744
33,2,33,0.0046571554216103305
33,2,34,0.005447312212047224
33,2,35,0.006642058192153012
33,2,36,0.01003135938934985
33,2,37,0.018729802593630912
33,2,38,0.10178415868094665
33,2,39,0.12253748265240896
33,2,40,0.033060701794747675
33,2,41,0.016970360592736718
33,2,42,0.013133201751293863
33,2,43,0.010884865969402392
33,2,44,0.010725164135526535
33,2,45,0.010768280440333466
33,2,46,0.0107991098539983
33,2,47,0.010695617040885995
33,2,48,0.01130581093394467
33,2,49,0.010506551940462861
33,2,50,0.009356478851106487
33,2,51,0.009090739355787207
33,2,52,0.008936173005387394
33,2,53,0.00889999883538216
33,2,54,0.008857438453510336
33,2,55,0.008762398321702256
33,2,56,0.010125839661387364
33,2,57,0.010957167013846036
33,2,58,0.011773832894042997
33,2,59,0.011394537952931565
33,2,60,0.011350431017943965
33,2,61,0.012714777967560912
33,2,62,0.013996666771879895
33,2,63,0.017068807320829677
33,2,64,0.016896190718204956
33,2,65,0.015735223009720654
33,2,66,0.014788255717740766
33,2,67,0.014195791743552849
33,2,68,0.013512620727773492
33,2,69,0.01289918216122241
33,2,70,0.012203682524299268
33,2,71,0.012588762710414154
33,2,72,0.013147951808114186
33,2,73,0.013610745565101105
33,2,74,0.01412284464092485
33,2,75,0.014998894672969759
33,2,76,0.01577299931057414
33,2,77,0.0167371014813267
33,2,78,0.017619467618692177
33,2,79,0.01173828349968884
33,2,80,0.008846584871162197
33,2,81,0.009220805521722775
33,2,82,0.01010012690147084
33,2,83,0.020457444819669338
33,2,84,0.03731970073880408
33,2,85,0.042940596978084125
33,2,86,0.0443854128795603
33,2,87,0.043741286896349714
33,2,88,0.043285877996110556
